structure_key,name,smiles,formula,primary_inchikey,n_rows,available_phases,available_phase_coarse,temperature_min_K,temperature_max_K,pressure_min_kPa,pressure_max_kPa,cp_min,cp_max,cp_mean,cp_median
inchikey::PZDGKJTVNPIDFI-UHFFFAOYSA-N,"4,6-dimethyl-N-phenylpyrimidin-2-amine dodecanoate",CCCCCCCCCCCC(=O)O.Cc1cc(C)nc(Nc2ccccc2)n1,C24H37N3O2,PZDGKJTVNPIDFI-UHFFFAOYSA-N,121,liquid|solid,liquid|solid,78.402,339.257,101.325,101.325,214.56,872.853,439.42255371900825,410.78
inchikey::VHRSUDSXCMQTMA-PJHHCJLFSA-N,Methylprednisolone,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@@]2(C)C=CC(=O)C=C12,C22H30O5,VHRSUDSXCMQTMA-PJHHCJLFSA-N,121,solid,solid,50.0,350.09,101.325,101.325,78.27,556.9,323.06999999999994,323.6
inchikey::DGEZNRSVGBDHLK-UHFFFAOYSA-N,"1,10-phenanthroline",c1cnc2c(c1)ccc1cccnc12,C12H8N2,DGEZNRSVGBDHLK-UHFFFAOYSA-N,120,liquid|solid,liquid|solid,50.0,600.0,101.325,101.325,43.64,396.0,194.42495833333336,198.87
inchikey::MGJBANBTKCZTKI-UHFFFAOYSA-N,GeCo2O4,[Co+2].[Co+2].[Ge+4].[O-2].[O-2].[O-2].[O-2],Co2GeO4,MGJBANBTKCZTKI-UHFFFAOYSA-N,120,solid,solid,50.0,400.0,101.325,101.325,17.356,159.95,112.33786666666667,125.485
inchikey::LMZUSMHTEGGFKV-UHFFFAOYSA-L,"cuprate(2-), bis[2,6-pyridinedicarboxylato(2-)-N1,O2,O6]-, dihydrogen, trihydrate, (OC-6-11')-",O.O.O.O=C(O)c1cccc(C(=O)O)n1.O=C([O-])c1cccc(C(=O)[O-])n1.[Cu+2],C14H14CuN2O11,LMZUSMHTEGGFKV-UHFFFAOYSA-L,120,solid,solid,78.209,383.2,101.325,101.325,242.953,650.937,476.3077166666666,492.873
inchikey::JEZXYWIGHGEQQV-UHFFFAOYSA-L,sodium 5-nitroisophthalate monohydrate,O.O=C([O-])c1cc(C(=O)[O-])cc([N+](=O)[O-])c1.[Na+].[Na+],C8H5NNa2O7,JEZXYWIGHGEQQV-UHFFFAOYSA-L,120,solid,solid,78.016,396.549,101.325,101.325,112.423,396.355,258.84515,260.44100000000003
inchikey::XMDYKHILYBWYQD-JSTPYPERSA-M,"sodium (2R,3S)-2,3,4-trihydroxybutanoate hydrate",O.O=C([O-])[C@H](O)[C@@H](O)CO.[Na+],C4H9NaO6,XMDYKHILYBWYQD-JSTPYPERSA-M,119,solid,solid,77.955,368.506,101.325,101.325,75.004,491.36,217.4316218487395,175.99
inchikey::KFIRODWJCYBBHY-UHFFFAOYSA-N,"3-nitro-1,2-benzenedicarboxylic acid",O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,C8H5NO6,KFIRODWJCYBBHY-UHFFFAOYSA-N,118,solid,solid,295.15,412.15,78.8,78.8,242.66,311.56,281.13127118644064,282.70000000000005
inchikey::KJBZEVXEFOJYIO-UHFFFAOYSA-N,barium titanium silicate (Ba2Si2TiO8),[Ba+2].[Ba+2].[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-].[Ti+4],Ba2O8Si2Ti,KJBZEVXEFOJYIO-UHFFFAOYSA-N,118,solid,solid,50.0,870.0,101.325,101.325,48.41,354.7,217.83805084745762,220.71
inchikey::FEBZZOCBJIZKNG-UHFFFAOYSA-N,strontium titanium silicate (Sr2TiSi2O8),[O-][Si]([O-])([O-])[O-].[O-][Si]([O-])([O-])[O-].[Sr+2].[Sr+2].[Ti+4],O8Si2Sr2Ti,FEBZZOCBJIZKNG-UHFFFAOYSA-N,118,solid,solid,50.0,870.0,101.325,101.325,43.39,305.5,213.83754237288136,230.2
inchikey::MJIAXOYYJWECDI-UHFFFAOYSA-L,barium benzoate,O=C([O-])c1ccccc1.O=C([O-])c1ccccc1.[Ba+2],C14H10BaO4,MJIAXOYYJWECDI-UHFFFAOYSA-L,117,solid,solid,77.78,401.9,101.325,101.325,109.64,371.91,246.61700854700854,250.4
inchikey::AEFNJIWQEFWXFV-UHFFFAOYSA-L,bis(dodecylammonium) tetrachlorocuprate(II),CCCCCCCCCCCCN.CCCCCCCCCCCCN.Cl.Cl.[Cl-].[Cl-].[Cu+2],C24H56Cl4CuN2,AEFNJIWQEFWXFV-UHFFFAOYSA-L,117,solid,solid,78.387,389.03,101.325,101.325,111.8,5825.15,759.8452136752138,659.15
inchikey::UXFQFBNBSPQBJW-UHFFFAOYSA-N,"2-amino-2-methyl-1,3-propanediol",CC(N)(CO)CO,C4H11NO2,UXFQFBNBSPQBJW-UHFFFAOYSA-N,116,liquid|solid,liquid|solid,193.15,413.15,101.325,101.325,107.45,352.43,171.67810344827586,143.14499999999998
inchikey::RYYVLZVUVIJVGH-UHFFFAOYSA-N,caffeine,Cn1c(=O)c2c(ncn2C)n(C)c1=O,C8H10N4O2,RYYVLZVUVIJVGH-UHFFFAOYSA-N,116,solid,solid,80.826,387.078,101.325,101.325,98.310316928,274.87644432,195.15872031365515,198.162968412
inchikey::WVMPCBWWBLZKPD-UHFFFAOYSA-N,lithium disilicate,O=[Si]([O-])O[Si](=O)[O-].[Li+].[Li+],Li2O5Si2,WVMPCBWWBLZKPD-UHFFFAOYSA-N,116,glass|solid,other|solid,50.0,350.0,101.325,101.325,12.92,168.234,93.34662068965518,97.814
inchikey::LZTRCELOJRDYMQ-UHFFFAOYSA-N,triphenylmethanol,OC(c1ccccc1)(c1ccccc1)c1ccccc1,C19H16O,LZTRCELOJRDYMQ-UHFFFAOYSA-N,115,solid,solid,259.15,373.15,101.325,101.325,283.0,397.3,336.94000000000005,334.4
inchikey::VWSRWGFGAAKTQG-UHFFFAOYSA-N,ammonium benzoate,N.O=C(O)c1ccccc1,C7H9NO2,VWSRWGFGAAKTQG-UHFFFAOYSA-N,114,solid,solid,80.235,398.31,101.325,101.325,65.166,254.12,158.20726315789474,160.32
inchikey::IWZKICVEHNUQTL-UHFFFAOYSA-M,potassium 2-carboxybenzoate,O=C([O-])c1ccccc1C(=O)O.[K+],C8H5KO4,IWZKICVEHNUQTL-UHFFFAOYSA-M,114,solid,solid,78.737,395.98,101.325,101.325,81.224,255.93,172.04900877192986,175.375
inchikey::XFNJVJPLKCPIBV-UHFFFAOYSA-N,"1,3-propanediamine",NCCCN,C3H10N2,XFNJVJPLKCPIBV-UHFFFAOYSA-N,113,liquid|solid,liquid|solid,210.17,353.2,101.3,101.325,95.15,209.95,179.46716814159294,204.36
inchikey::GFWJKCRDYQMSSE-UHFFFAOYSA-N,dichromium(III) cobalt(II) oxide,[Co+2].[Cr+3].[Cr+3].[O-2].[O-2].[O-2].[O-2],CoCr2O4,GFWJKCRDYQMSSE-UHFFFAOYSA-N,113,solid,solid,250.0,1370.0,101.325,101.325,113.82,174.303,160.76290265486725,165.638
inchikey::RUTXIHLAWFEWGM-UHFFFAOYSA-H,ferric sulfate,O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].O=S(=O)([O-])[O-].[Fe+3].[Fe+3],Fe2O12S3,RUTXIHLAWFEWGM-UHFFFAOYSA-H,113,solid,solid,50.0,400.0,101.325,101.325,44.923,318.469,209.6017876106195,227.51
inchikey::QQUPHDGGHUDUKR-UHFFFAOYSA-N,potassium disilicate,O=[Si]([O-])O[Si](=O)[O-].[K+].[K+],K2O5Si2,QQUPHDGGHUDUKR-UHFFFAOYSA-N,113,glass|solid,other|solid,50.0,350.0,101.325,101.325,38.095,178.144,118.60471681415932,127.462
inchikey::SMHASSUXKZKFOF-UHFFFAOYSA-N,potassium tungsten uranium oxide (K2WU2O10),[K+].[K+].[O-2].[O-2].[O-].[O-].[O].[O].[O].[O].[O].[O].[U+2].[U+2].[W],K2O10U2W,SMHASSUXKZKFOF-UHFFFAOYSA-N,113,solid,solid,50.0,328.8,101.325,101.325,74.55,325.4,232.9829203539823,251.4
inchikey::MAWOHFOSAIXURX-UHFFFAOYSA-N,"1,1'-bicyclopentyl",C1CCC(C2CCCC2)C1,C10H18,MAWOHFOSAIXURX-UHFFFAOYSA-N,112,liquid|solid,liquid|solid,50.0,600.0,,,55.91,414.76,179.81016071428573,149.625
inchikey::ODSIWWQHDWSUGX-UHFFFAOYSA-L,cadmium selenite monohydrate,O.O=[Se]([O-])[O-].[Cd+2],H2CdO4Se,ODSIWWQHDWSUGX-UHFFFAOYSA-L,111,solid,solid,50.6,322.7,100.0,101.325,35.08,147.5,93.64594594594594,96.56
inchikey::BWGMKYNBDRRJIM-UHFFFAOYSA-N,rubidium tungsten uranium oxide (Rb2WU2O10),[O-2].[O-2].[O-].[O-].[O].[O].[O].[O].[O].[O].[Rb+].[Rb+].[U+2].[U+2].[W],O10Rb2U2W,BWGMKYNBDRRJIM-UHFFFAOYSA-N,111,solid,solid,50.0,321.3,101.325,101.325,80.9,355.6,245.38459459459457,261.0
inchikey::BHRGGOXZOLLCMX-UHFFFAOYSA-N,sodium uranyl molybdate (Na2[(UO2)(MoO4)2]),[Mo].[Mo].[Na+].[Na+].[O-].[O-].[O-].[O-].[O].[O].[O].[O].[O].[O].[U+2],Mo2Na2O10U,BHRGGOXZOLLCMX-UHFFFAOYSA-N,111,solid,solid,51.2,326.0,101.325,101.325,75.83,321.7,229.41297297297294,246.7
inchikey::PGBBRZSDPLGVRZ-UHFFFAOYSA-L,zinc selenite dihydrate,O.O.O=[Se]([O-])[O-].[Zn+2],H4O5SeZn,PGBBRZSDPLGVRZ-UHFFFAOYSA-L,111,solid,solid,50.2,323.9,100.0,101.325,28.47,180.7,105.61360360360361,109.0
inchikey::PIOIIQYLMKXITG-UHFFFAOYSA-N,cesium tungsten uranium oxide (Cs2WU2O10),[Cs+].[Cs+].[O-2].[O-2].[O-].[O-].[O].[O].[O].[O].[O].[O].[U+2].[U+2].[W],Cs2O10U2W,PIOIIQYLMKXITG-UHFFFAOYSA-N,110,solid,solid,50.0,320.0,101.325,101.325,87.82,351.83,245.70518181818184,260.35
inchikey::ZCTARTCVBQVJHD-UHFFFAOYSA-L,zinc selenite monohydrate,O.O=[Se]([O-])[O-].[Zn+2],H2O4SeZn,ZCTARTCVBQVJHD-UHFFFAOYSA-L,110,solid,solid,50.6,323.1,100.0,101.325,25.25,142.2,87.02918181818181,91.36
inchikey::TWFQJFPTTMIETC-UHFFFAOYSA-N,dodecanamine hydrochloride,CCCCCCCCCCCCN.Cl,C12H28ClN,TWFQJFPTTMIETC-UHFFFAOYSA-N,109,solid,solid,78.701,396.93,101.325,101.325,127.14,1344.8,313.6454128440366,272.58
inchikey::AUEREDKQQADBMU-UHFFFAOYSA-N,lithium silicide (Li15Si4),[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Li].[Si].[Si].[Si].[Si],Li15Si4,AUEREDKQQADBMU-UHFFFAOYSA-N,109,solid,solid,50.0,400.0,101.325,101.325,40.85,478.61,297.26183486238534,335.46
inchikey::OQEVSCYDUYRAAM-UHFFFAOYSA-N,sodium disilicate,O=[Si]([O-])O[Si](=O)[O-].[Na+].[Na+],Na2O5Si2,OQEVSCYDUYRAAM-UHFFFAOYSA-N,109,glass|solid,other|solid,50.0,350.0,101.325,101.325,23.179,173.247,109.25499082568807,117.61
inchikey::HRLGXMDALYDBRI-UHFFFAOYSA-N,lithium uranyl molybdate (Li2[(UO2)(MoO4)2]),[Li+].[Li+].[Mo].[Mo].[O-].[O-].[O-].[O-].[O].[O].[O].[O].[O].[O].[U+2],Li2Mo2O10U,HRLGXMDALYDBRI-UHFFFAOYSA-N,108,solid,solid,51.7,320.2,101.325,101.325,62.74,324.6,221.74083333333328,237.5
inchikey::JBAFCAASJKDRJH-UHFFFAOYSA-N,molybdenum potassium uranium oxide (MoK2U2O10),[K+].[K+].[Mo].[O-2].[O-2].[O-].[O-].[O].[O].[O].[O].[O].[O].[U+2].[U+2],K2MoO10U2,JBAFCAASJKDRJH-UHFFFAOYSA-N,108,solid,solid,50.5,334.6,101.325,101.325,66.01,320.6,217.8383333333333,232.39999999999998
inchikey::JLFIIJARQRZLQS-UHFFFAOYSA-K,triaquadiglycinatoneodymium trichloride (Nd(Gly)2Cl3.3H2O),Cl.Cl.NCC(=O)[O-].NCC(=O)[O-].O.O.O.[Cl-].[Nd+3],C4H16Cl3N2NdO7,JLFIIJARQRZLQS-UHFFFAOYSA-K,108,solid,solid,80.0,330.308,101.325,101.325,166.3,797.033,436.53833333333324,422.48699999999997
inchikey::MLBKOCHQUOYZLL-GCOBPYNFSA-N,"(acetylacetonato)(1,5-cyclooctadiene)iridium(I)",C1=C\CC/C=C\CC/1.CC(=O)[CH-]C(C)=O.[Ir+],C13H19IrO2,MLBKOCHQUOYZLL-GCOBPYNFSA-N,107,solid,solid,50.0,318.01,101.325,101.325,73.81,402.0,226.87214953271027,220.0
inchikey::XCIXKGXIYUWCLL-UHFFFAOYSA-N,cyclopentanol,OC1CCCC1,C5H10O,XCIXKGXIYUWCLL-UHFFFAOYSA-N,107,liquid,liquid,265.06,357.78,101.325,101.325,157.6,234.1,198.84887850467285,198.01
inchikey::FLOWINGPRFZLET-UHFFFAOYSA-N,molybdenum oxide (MoO3),[Mo+6].[O-2].[O-2].[O-2],MoO3,FLOWINGPRFZLET-UHFFFAOYSA-N,107,solid,solid,50.0,768.0,101.325,101.325,10.75,96.8,52.814953271028045,55.68
inchikey::UEEKUBICRFTUAQ-UHFFFAOYSA-L,"nickel bis[hydrogen pyridine-2,6-dicarboxylate] trihydrate",O.O.O.O=C(O)c1cccc(C(=O)O)n1.O=C([O-])c1cccc(C(=O)[O-])n1.[Ni+2],C14H14N2NiO11,UEEKUBICRFTUAQ-UHFFFAOYSA-L,107,solid,solid,78.16,353.0,101.325,101.325,230.8,581.2,420.8112149532711,434.4
inchikey::JNELGWHKGNBSMD-UHFFFAOYSA-N,9H-xanthen-9-one,O=c1c2ccccc2oc2ccccc12,C13H8O2,JNELGWHKGNBSMD-UHFFFAOYSA-N,106,liquid|solid,liquid|solid,50.0,521.082,,,46.4030129801,382.6814326146,223.47885766505948,224.5320490105
inchikey::NCTGHFYXXQGGKF-UHFFFAOYSA-N,potassium uranyl molybdate (K2[(UO2)(MoO4)2]),[K+].[K+].[Mo].[Mo].[O-].[O-].[O-].[O-].[O].[O].[O].[O].[O].[O].[U+2],K2Mo2O10U,NCTGHFYXXQGGKF-UHFFFAOYSA-N,106,solid,solid,50.3,334.7,101.325,101.325,78.76,324.0,224.35216981132078,236.1
inchikey::WXMKPNITSTVMEF-UHFFFAOYSA-M,sodium benzoate,O=C([O-])c1ccccc1.[Na+],C7H5NaO2,WXMKPNITSTVMEF-UHFFFAOYSA-M,106,solid,solid,78.858,397.91,101.325,101.325,74.655,225.75,150.42982075471699,151.66500000000002
inchikey::MFXLOVLEQJRXFP-UHFFFAOYSA-N,1-hexyl-3-methylimidazolium tetrafluoroborate,CCCCCCn1cc[n+](C)c1.F[B-](F)(F)F,C10H19BF4N2,MFXLOVLEQJRXFP-UHFFFAOYSA-N,105,liquid,liquid,283.15,323.15,100.0,20000.0,416.0,444.0,432.6264761904762,432.5
inchikey::NYTRDLKGSPTWAV-UHFFFAOYSA-N,2-hydroxy-N-methylethanaminium propionate,CCC(=O)O.CNCCO,C6H15NO3,NYTRDLKGSPTWAV-UHFFFAOYSA-N,105,liquid,liquid,287.15,326.15,101.0,101.0,322.8,335.8,328.24285714285713,328.2
inchikey::APHAJXKTDUOZST-UHFFFAOYSA-N,2-hydroxy-N-methylethanaminium pentanoate,CCCCC(=O)O.CNCCO,C8H19NO3,APHAJXKTDUOZST-UHFFFAOYSA-N,104,liquid,liquid,283.15,333.15,101.0,101.0,384.8,420.6,401.0201923076923,401.20000000000005
inchikey::COGLBWMLSLMJBY-UHFFFAOYSA-N,"aluminum nitrate, hexa-dimethylsulfoxide",CS(C)=O.CS(C)=O.CS(C)=O.CS(C)=O.CS(C)=O.CS(C)=O.O=[N+]([O-])[O-].O=[N+]([O-])[O-].O=[N+]([O-])[O-].[Al+3],C12H36AlN3O15S6,COGLBWMLSLMJBY-UHFFFAOYSA-N,104,solid,solid,50.413,300.814,101.325,101.325,230.93,918.17,566.4331730769231,565.26
inchikey::UGQMRVRMYYASKQ-DGPXGRDGSA-N,inosine,OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)C(O)C1O,C10H12N4O5,UGQMRVRMYYASKQ-DGPXGRDGSA-N,104,solid,solid,50.0,325.47,101.325,101.325,55.9,308.164,189.79325,192.025
inchikey::YWHXLVYXNFJVEN-YKSMAXERSA-L,"copper(II) (2R,3S)-2,3,4-trihydroxybutanoate hydrate",O.O=C([O-])[C@H](O)[C@@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)CO.[Cu+2],C8H16CuO11,YWHXLVYXNFJVEN-YKSMAXERSA-L,103,solid,solid,77.95,355.514,101.325,101.325,157.12,652.09,362.59592233009715,349.72
inchikey::RRONHWAVOYADJL-HNNXBMFYSA-N,((benzyloxy)carbonyl)-L-phenylalanine,O=C(O)[C@H](Cc1ccccc1)N=C(O)OCc1ccccc1,C17H17NO4,RRONHWAVOYADJL-HNNXBMFYSA-N,102,liquid|solid,liquid|solid,79.129,395.546,101.325,101.325,109.2,564.8,284.05686274509804,259.05
inchikey::ZPTRYWVRCNOTAS-UHFFFAOYSA-M,1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,C7H11F3N2O3S,ZPTRYWVRCNOTAS-UHFFFAOYSA-M,102,liquid,liquid,283.15,425.15,101.3,101.325,353.0,425.0,393.12109873874624,395.0
inchikey::VGZBPOOGPNLQLL-UHFFFAOYSA-N,molybdenum rubidium uranium oxide (MoRb2U2O10),[Mo].[O-2].[O-2].[O-].[O-].[O].[O].[O].[O].[O].[O].[Rb+].[Rb+].[U+2].[U+2],MoO10Rb2U2,VGZBPOOGPNLQLL-UHFFFAOYSA-N,102,solid,solid,51.6,326.4,101.325,101.325,81.25,324.7,228.4787254901961,241.7
inchikey::LPXPTNMVRIOKMN-UHFFFAOYSA-M,sodium nitrite,O=N[O-].[Na+],NNaO2,LPXPTNMVRIOKMN-UHFFFAOYSA-M,102,liquid|solid,liquid|solid,273.15,583.15,101.325,101.325,85.2,223.6,136.80705882352942,135.8
inchikey::SMUQFGGVLNAIOZ-UHFFFAOYSA-N,2-methylquinoline,Cc1ccc2ccccc2n1,C10H9N,SMUQFGGVLNAIOZ-UHFFFAOYSA-N,101,liquid|solid,liquid|solid,50.0,700.0,,,44.72,387.75,174.51450495049505,154.08
inchikey::MTFJSAGADRTKCI-UHFFFAOYSA-N,2-pyridinealdoxime,ON=Cc1ccccn1,C6H6N2O,MTFJSAGADRTKCI-UHFFFAOYSA-N,101,solid,solid,80.459,372.973,101.325,101.325,51.676,184.416,120.30396039603961,120.004
inchikey::SLBQXWXKPNIVSQ-UHFFFAOYSA-N,4-nitrophthalic acid,O=C(O)c1ccc([N+](=O)[O-])cc1C(=O)O,C8H5NO6,SLBQXWXKPNIVSQ-UHFFFAOYSA-N,101,solid,solid,295.15,395.15,78.8,78.8,229.53,290.33,261.33782178217825,262.25
inchikey::YLQWCDOCJODRMT-UHFFFAOYSA-N,9(9H)-fluorenone,O=C1c2ccccc2-c2ccccc21,C13H8O,YLQWCDOCJODRMT-UHFFFAOYSA-N,101,liquid|solid,liquid|solid,50.0,520.0,,,46.83,360.47,201.9124851485149,206.68
inchikey::CADNYOZXMIKYPR-UHFFFAOYSA-B,iron(III) diphosphate,O=P([O-])([O-])OP(=O)([O-])[O-].O=P([O-])([O-])OP(=O)([O-])[O-].O=P([O-])([O-])OP(=O)([O-])[O-].[Fe+3].[Fe+3].[Fe+3].[Fe+3],Fe4O21P6,CADNYOZXMIKYPR-UHFFFAOYSA-B,101,solid,solid,50.0,302.55,101.325,101.325,98.474,510.46,236.0790792079208,156.55
inchikey::KEIFWROAQVVDBN-UHFFFAOYSA-N,"1,2-dihydronaphthalene",C1=Cc2ccccc2CC1,C10H10,KEIFWROAQVVDBN-UHFFFAOYSA-N,100,liquid|solid,liquid|solid,50.0,500.0,101.325,101.325,40.87,294.85,142.94575999999998,127.46
inchikey::UPJCQHPVGGFMEP-UHFFFAOYSA-L,"Cadmate(2-), dichlorobis(3-pyridinecarboxylato-N1)-, dihydrogen, (T-4)-",Cl.Cl.O=C([O-])c1ccncc1.O=C([O-])c1ccncc1.[Cd+2],C12H10CdCl2N2O4,UPJCQHPVGGFMEP-UHFFFAOYSA-L,100,solid,solid,78.67,398.14,101.325,101.325,48.53,349.2,179.83219999999997,170.14999999999998
inchikey::BQHYXVKDSUDJKG-UHFFFAOYSA-N,antimony gallium yttrium oxide (SbGaY2O7),[Ga+3].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Sb+5].[Y+3].[Y+3],GaO7SbY2,BQHYXVKDSUDJKG-UHFFFAOYSA-N,100,solid,solid,50.0,300.0,101.325,101.325,24.481,230.64,138.52581,149.015
inchikey::SHSHVJZBGYRKOB-UHFFFAOYSA-N,lanthanum lithium zirconium oxide (La3Li7Zr2O12),[La+3].[La+3].[La+3].[Li+].[Li+].[Li+].[Li+].[Li+].[Li+].[Li+].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Zr+4].[Zr+4],La3Li7O12Zr2,SHSHVJZBGYRKOB-UHFFFAOYSA-N,100,solid,solid,318.65,813.65,101.325,101.325,471.9362966,620.5710377,558.732267448,558.8498316499999
inchikey::IBKKMFMBXQARGV-UHFFFAOYSA-N,pentaerythritol tetranonanoate,CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC)(COC(=O)CCCCCCCC)COC(=O)CCCCCCCC,C41H76O8,IBKKMFMBXQARGV-UHFFFAOYSA-N,100,liquid,liquid,313.13,412.14,83.0,83.0,1352.2524396,1557.18141756,1452.4585275984,1451.5802605499998
inchikey::LOXHRPIPDOWYOZ-UHFFFAOYSA-N,bismuth strontium oxide (Bi2Sr2O5),[Bi+3].[Bi+3].[O-2].[O-2].[O-2].[O-2].[O-2].[Sr+2].[Sr+2],Bi2O5Sr2,LOXHRPIPDOWYOZ-UHFFFAOYSA-N,99,solid,solid,50.33,352.54,101.325,101.325,55.56,212.82,160.01222222222222,173.58
inchikey::JRLTTZUODKEYDH-UHFFFAOYSA-N,8-methylquinoline,Cc1cccc2cccnc12,C10H9N,JRLTTZUODKEYDH-UHFFFAOYSA-N,98,liquid|solid,liquid|solid,50.0,700.0,,,42.28,376.44,180.78469387755104,193.14499999999998
inchikey::UOUJSJZBMCDAEU-UHFFFAOYSA-N,chromic oxide,[Cr+3].[Cr+3].[O-2].[O-2].[O-2],Cr2O3,UOUJSJZBMCDAEU-UHFFFAOYSA-N,98,solid,solid,400.0,1370.0,101.325,101.325,109.085,124.705,119.84050000000002,121.071
inchikey::UJZWTXBZCPNPJG-UHFFFAOYSA-H,"di(o-phenanthrolinoeuropium (III)) hexa(2-chloro-4,5-difluorobenzoate)",O=C([O-])c1cc(F)c(F)cc1Cl.O=C([O-])c1cc(F)c(F)cc1Cl.O=C([O-])c1cc(F)c(F)cc1Cl.O=C([O-])c1cc(F)c(F)cc1Cl.O=C([O-])c1cc(F)c(F)cc1Cl.O=C([O-])c1cc(F)c(F)cc1Cl.[Eu+3].[Eu+3].c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,C66H28Cl6Eu2F12N4O12,UJZWTXBZCPNPJG-UHFFFAOYSA-H,98,solid,solid,258.15,493.15,101.325,101.325,1532.131,2233.962,1916.4660918367347,1929.059
inchikey::CNPXRMZUTSIJBZ-UHFFFAOYSA-H,"di(o-phenanthrolinoholmium (III)) hexa(2-chloro-4,5-difluorobenzoate)",O=C([O-])c1cc(F)c(F)cc1Cl.O=C([O-])c1cc(F)c(F)cc1Cl.O=C([O-])c1cc(F)c(F)cc1Cl.O=C([O-])c1cc(F)c(F)cc1Cl.O=C([O-])c1cc(F)c(F)cc1Cl.O=C([O-])c1cc(F)c(F)cc1Cl.[Ho+4].[Ho+4].c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,C66H28Cl6F12Ho2N4O12+2,CNPXRMZUTSIJBZ-UHFFFAOYSA-H,98,solid,solid,258.15,493.15,101.325,101.325,1174.729,2339.463,1761.711775510204,1748.9315
inchikey::GDFZBBWKPULXPW-UHFFFAOYSA-F,"di(o-phenanthrolinoneodynium (III)) hexa(2-chloro-4,5-difluorobenzoate) dihydrate",O=C([O-])c1cc(F)c(F)cc1Cl.O=C([O-])c1cc(F)c(F)cc1Cl.O=C([O-])c1cc(F)c(F)cc1Cl.O=C([O-])c1cc(F)c(F)cc1Cl.O=C([O-])c1cc(F)c(F)cc1Cl.O=C([O-])c1cc(F)c(F)cc1Cl.[Nd+4].[Nd+4].[OH-].[OH-].c1cnc2c(c1)ccc1cccnc12.c1cnc2c(c1)ccc1cccnc12,C66H30Cl6F12N4Nd2O14,GDFZBBWKPULXPW-UHFFFAOYSA-F,98,solid,solid,258.15,493.15,101.325,101.325,1103.107,1952.219,1555.3031734693875,1574.3405
inchikey::KLFQMLSZWDAGNS-UHFFFAOYSA-N,strontium bismuth tantalate,[Bi+3].[Bi+3].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Sr+2].[Ta+5].[Ta+5],Bi2O9SrTa2,KLFQMLSZWDAGNS-UHFFFAOYSA-N,98,solid,solid,51.7,567.0,101.325,101.325,67.7,343.8,280.3576530612245,322.8
inchikey::PQAMFDRRWURCFQ-UHFFFAOYSA-N,2-ethylimidazole,CCc1ncc[nH]1,C5H8N2,PQAMFDRRWURCFQ-UHFFFAOYSA-N,95,solid,solid,50.0,302.86,101.325,101.325,34.558,197.49,129.05628421052631,146.09
inchikey::DZNFWGVDYGAMJB-UHFFFAOYSA-K,neodymium(III) orthophosphate,O=P([O-])([O-])[O-].[Nd+3],NdO4P,DZNFWGVDYGAMJB-UHFFFAOYSA-K,95,solid,solid,50.37,302.55,101.325,101.325,2.45,12.679,6.682936842105262,5.742
inchikey::DHTSBQSPUBOKKI-UHFFFAOYSA-J,diammonium hexachlororuthenate,Cl.Cl.N.N.[Cl-].[Cl-].[Cl-].[Cl-].[Ru+4],H8Cl6N2Ru,DHTSBQSPUBOKKI-UHFFFAOYSA-J,94,solid,solid,50.0,325.0,101.325,101.325,71.355039,302.232075,219.95824000531917,231.4341075
inchikey::HAMGRBXTJNITHG-UHFFFAOYSA-N,methyl isocyanate,CN=C=O,C2H3NO,HAMGRBXTJNITHG-UHFFFAOYSA-N,94,liquid|solid,liquid|solid,50.0,301.23,101.325,101.325,34.07,107.7,81.18351063829788,79.87
inchikey::FCQCFDCPXLDDHU-UHFFFAOYSA-N,potassium uranyl tungstate,[K+].[K+].[O-2].[O-2].[O-2].[O-2].[O].[O].[O].[O].[O].[O].[U+2].[W+2].[W+2],K2O10UW2,FCQCFDCPXLDDHU-UHFFFAOYSA-N,94,solid,solid,50.9,329.0,101.325,101.325,79.07,370.8,238.31925531914888,251.05
inchikey::DRDVZXDWVBGGMH-UHFFFAOYSA-N,zinc sulfide,[S-2].[Zn+2],SZn,DRDVZXDWVBGGMH-UHFFFAOYSA-N,94,solid,solid,50.0,320.0,101.325,101.325,11.627,46.68,32.65562765957447,35.400000000000006
