name,smiles,group,formula,molecular_weight,rotatable_bonds,H_bond_donors,H_bond_acceptors,TPSA,logP,melting_point,boiling_point,density,vapor_pressure,enthalpy_of_formation,critical_temperature,critical_pressure,acentric_factor,viscosity,thermal_conductivity,price,heat_capacity,source_subset,doi,title,journal,year,property_phase_norm,temperature_K,pressure_kPa,expanded_uncertainty,primary_inchi,primary_inchikey,source_file,subset_row_rank,structure_key
1-methyl-3-octyl-1H-imidazol-3-ium L-serinate,CCCCCCCCn1cc[n+](C)c1.N[C@@H](CO)C(=O)[O-],NIST_XML_SetA,C15H29N3O3,299.4150000000001,9,2,5,95.19,-0.27099999999999774,-,-,-,-,-,-,-,-,-,-,-,599.21,SetA,10.1021/je501162f,Studies on the Physicochemical Properties of Ionic Liquids Based On 1-Octyl-3-methylimidazolium Amino Acids,J. Chem. Eng. Data,2015,Liquid,293.15,101.325,60.54,"InChI=1S/C12H23N2.C3H7NO3/c1-3-4-5-6-7-8-9-14-11-10-13(2)12-14;4-2(1-5)3(6)7/h10-12H,3-9H2,1-2H3;2,5H,1,4H2,(H,6,7)/q+1;/p-1/t;2-/m.0/s1",FYFKWSMYUWPHGS-WNQIDUERSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je501162f.xml,"(5.0, 0.0, 60.54)",inchikey::FYFKWSMYUWPHGS-WNQIDUERSA-M
1-butyl-2-phenylimidazolium bis(trifluoromethylsulfonyl)imide,CCCCn1cc[nH+]c1-c1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C15H17F6N3O4S2,481.44000000000005,6,0,5,101.44999999999999,3.8286000000000024,-,-,-,-,-,-,-,-,-,-,-,627.73,SetA,10.1021/acs.jced.5b00983,Physicochemical Properties of New Imidazolium-Based Ionic Liquids Containing Aromatic Group,J. Chem. Eng. Data,2016,Liquid,303.15,101.325,63.4,"InChI=1S/C13H16N2.C2F6NO4S2/c1-2-3-10-15-11-9-14-13(15)12-7-5-4-6-8-12;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h4-9,11H,2-3,10H2,1H3;/q;-1/p+1",IBEKEHXKJXTRMM-UHFFFAOYSA-O,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/acs.jced.5b00983.xml,"(5.0, 0.0, 63.4)",inchikey::IBEKEHXKJXTRMM-UHFFFAOYSA-O
1-methyl-3-octylimidazolium L-asparaginate,CCCCCCCCn1cc[n+](C)c1.N=C([O-])C[C@H](N)C(=O)O,NIST_XML_SetA,C16H30N4O3,326.4410000000001,10,3,5,119.04,0.7990700000000024,-,-,-,-,-,-,-,-,-,-,-,654.0,SetA,10.1021/je501162f,Studies on the Physicochemical Properties of Ionic Liquids Based On 1-Octyl-3-methylimidazolium Amino Acids,J. Chem. Eng. Data,2015,Liquid,293.15,101.325,66.0,"InChI=1S/C12H23N2.C4H8N2O3/c1-3-4-5-6-7-8-9-14-11-10-13(2)12-14;5-2(4(8)9)1-3(6)7/h10-12H,3-9H2,1-2H3;2H,1,5H2,(H2,6,7)(H,8,9)/q+1;/p-1/t;2-/m.0/s1",OJUWEGYMXARHRY-WNQIDUERSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je501162f.xml,"(5.0, 0.0, 66.0)",inchikey::OJUWEGYMXARHRY-WNQIDUERSA-M
1-butyl-1H-benzimidazolium bis((trifluoromethyl)sulfonyl)amide,CCCCn1c[nH+]c2ccccc21.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C13H15F6N3O4S2,455.40200000000004,5,0,5,101.44999999999999,3.3148000000000017,-,-,-,-,-,-,-,-,-,-,-,685.66,SetA,10.1021/acs.jced.5b00983,Physicochemical Properties of New Imidazolium-Based Ionic Liquids Containing Aromatic Group,J. Chem. Eng. Data,2016,Liquid,303.15,101.325,69.25,"InChI=1S/C11H14N2.C2F6NO4S2/c1-2-3-8-13-9-12-10-6-4-5-7-11(10)13;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h4-7,9H,2-3,8H2,1H3;/q;-1/p+1",ICBOYXJHZXPVNE-UHFFFAOYSA-O,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/acs.jced.5b00983.xml,"(5.0, 0.0, 69.25)",inchikey::ICBOYXJHZXPVNE-UHFFFAOYSA-O
1-ethyl-3-methylimidazolium trifluoroacetate,CCn1cc[n+](C)c1.O=C([O-])C(F)(F)F,NIST_XML_SetA,C8H11F3N2O2,224.18199999999996,1,0,3,48.94,-0.3689,-,-,-,-,-,-,-,-,-,-,-,313.0,SetA,10.1021/je800248w,Heat Capacities and Excess Enthalpies of 1-Ethyl-3-methylimidazolium-Based Ionic Liquids and Water,J. Chem. Eng. Data,2008,Liquid,293.15,101.3,25.0,"InChI=1S/C6H11N2.C2HF3O2/c1-3-8-5-4-7(2)6-8;3-2(4,5)1(6)7/h4-6H,3H2,1-2H3;(H,6,7)/q+1;/p-1",JOKVYNJKBRLDAT-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je800248w.xml,"(5.0, 0.025000000000005684, 25.0)",inchikey::JOKVYNJKBRLDAT-UHFFFAOYSA-M
1-amino-2-propanol,CC(O)CN,NIST_XML_SetA,C3H9NO,75.11099999999999,1,2,2,46.25,-0.6741,-,-,-,-,-,-,-,-,-,-,-,209.0,SetA,10.1021/je0604232,Molar Heat Capacity of Various Aqueous Alkanolamine Solutions from 303.15 K to 353.15 K,J. Chem. Eng. Data,2007,Liquid,303.15,101.0,2.0,"InChI=1S/C3H9NO/c1-3(5)2-4/h3,5H,2,4H2,1H3",HXKKHQJGJAFBHI-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je0604232.xml,"(5.0, 0.32500000000000284, 2.0)",inchikey::HXKKHQJGJAFBHI-UHFFFAOYSA-N
"2-(N,N-dimethylamino)ethanol",CN(C)CCO,NIST_XML_SetA,C4H11NO,89.13799999999999,2,1,2,23.47,-0.4596999999999997,-,-,-,-,-,-,-,-,-,-,-,213.0,SetA,10.1021/je0604232,Molar Heat Capacity of Various Aqueous Alkanolamine Solutions from 303.15 K to 353.15 K,J. Chem. Eng. Data,2007,Liquid,303.15,101.0,2.0,"InChI=1S/C4H11NO/c1-5(2)3-4-6/h6H,3-4H2,1-2H3",UEEJHVSXFDXPFK-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je0604232.xml,"(5.0, 0.32500000000000284, 2.0)",inchikey::UEEJHVSXFDXPFK-UHFFFAOYSA-N
2-(methylamino)ethanol,CNCCO,NIST_XML_SetA,C3H9NO,75.11099999999999,2,2,2,32.26,-0.8019000000000001,-,-,-,-,-,-,-,-,-,-,-,194.0,SetA,10.1021/je0604232,Molar Heat Capacity of Various Aqueous Alkanolamine Solutions from 303.15 K to 353.15 K,J. Chem. Eng. Data,2007,Liquid,303.15,101.0,2.0,"InChI=1S/C3H9NO/c1-4-2-3-5/h4-5H,2-3H2,1H3",OPKOKAMJFNKNAS-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je0604232.xml,"(5.0, 0.32500000000000284, 2.0)",inchikey::OPKOKAMJFNKNAS-UHFFFAOYSA-N
3-amino-1-propanol,NCCCO,NIST_XML_SetA,C3H9NO,75.11099999999999,2,2,2,46.25,-0.6724999999999998,-,-,-,-,-,-,-,-,-,-,-,204.0,SetA,10.1021/je0604232,Molar Heat Capacity of Various Aqueous Alkanolamine Solutions from 303.15 K to 353.15 K,J. Chem. Eng. Data,2007,Liquid,303.15,101.0,2.0,"InChI=1S/C3H9NO/c4-2-1-3-5/h5H,1-4H2",WUGQZFFCHPXWKQ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je0604232.xml,"(5.0, 0.32500000000000284, 2.0)",inchikey::WUGQZFFCHPXWKQ-UHFFFAOYSA-N
N-(2-aminoethyl)ethanolamine,NCCNCCO,NIST_XML_SetA,C4H12N2O,104.15299999999999,4,3,3,58.28,-1.472999999999999,-,-,-,-,-,-,-,-,-,-,-,279.0,SetA,10.1021/je0604232,Molar Heat Capacity of Various Aqueous Alkanolamine Solutions from 303.15 K to 353.15 K,J. Chem. Eng. Data,2007,Liquid,303.15,101.0,2.0,"InChI=1S/C4H12N2O/c5-1-2-6-3-4-7/h6-7H,1-5H2",LHIJANUOQQMGNT-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je0604232.xml,"(5.0, 0.32500000000000284, 2.0)",inchikey::LHIJANUOQQMGNT-UHFFFAOYSA-N
N-formylmorpholine,O=CN1CCOCC1,NIST_XML_SetA,C5H9NO2,115.13199999999999,1,0,2,29.540000000000003,-0.5249999999999999,-,-,-,-,-,-,-,-,-,-,-,185.0,SetA,10.1021/je800999s,"Molar Heat Capacity of Aqueous Sulfolane, 4-Formylmorpholine, 1-Methyl-2-pyrrolidinone, and Triethylene Glycol Dimethyl Ether Solutions from (303.15 to 353.15) K",J. Chem. Eng. Data,2009,Liquid,303.15,101.0,8.0,"InChI=1S/C5H9NO2/c7-5-6-1-3-8-4-2-6/h5H,1-4H2",LCEDQNDDFOCWGG-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je800999s.xml,"(5.0, 0.32500000000000284, 8.0)",inchikey::LCEDQNDDFOCWGG-UHFFFAOYSA-N
"N-methyl-1,3-diaminopropane",CNCCCN,NIST_XML_SetA,C4H12N2,88.154,3,2,2,38.05,-0.4454000000000002,-,-,-,-,-,-,-,-,-,-,-,243.5,SetA,10.1016/j.tca.2013.10.016,"Molar heat capacities of diethylenetriamine and  3-(methylamino)propylamine, their aqueous binaries,  and aqueous ternaries with piperazine",Thermochim. Acta,2014,Liquid,303.15,101.0,10.3,"InChI=1S/C4H12N2/c1-6-4-2-3-5/h6H,2-5H2,1H3",QHJABUZHRJTCAR-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2013.10.016.xml,"(5.0, 0.32500000000000284, 10.3)",inchikey::QHJABUZHRJTCAR-UHFFFAOYSA-N
di(2-aminoethyl)amine,NCCNCCN,NIST_XML_SetA,C4H13N3,103.16900000000001,4,3,3,64.07,-1.506599999999998,-,-,-,-,-,-,-,-,-,-,-,269.5,SetA,10.1016/j.tca.2013.10.016,"Molar heat capacities of diethylenetriamine and  3-(methylamino)propylamine, their aqueous binaries,  and aqueous ternaries with piperazine",Thermochim. Acta,2014,Liquid,303.15,101.0,11.4,"InChI=1S/C4H13N3/c5-1-3-7-4-2-6/h7H,1-6H2",RPNUMPOLZDHAAY-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2013.10.016.xml,"(5.0, 0.32500000000000284, 11.4)",inchikey::RPNUMPOLZDHAAY-UHFFFAOYSA-N
"2,5,8,11-tetraoxadodecane",COCCOCCOCCOC,NIST_XML_SetA,C8H18O4,178.228,9,0,4,36.92,0.3124,-,-,-,-,-,-,-,-,-,-,-,359.0,SetA,10.1021/je800999s,"Molar Heat Capacity of Aqueous Sulfolane, 4-Formylmorpholine, 1-Methyl-2-pyrrolidinone, and Triethylene Glycol Dimethyl Ether Solutions from (303.15 to 353.15) K",J. Chem. Eng. Data,2009,Liquid,303.15,101.0,15.0,"InChI=1S/C8H18O4/c1-9-3-5-11-7-8-12-6-4-10-2/h3-8H2,1-2H3",YFNKIDBQEZZDLK-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je800999s.xml,"(5.0, 0.32500000000000284, 15.0)",inchikey::YFNKIDBQEZZDLK-UHFFFAOYSA-N
"2-amino-2-ethyl-1,3-propanediol",CCC(N)(CO)CO,NIST_XML_SetA,C5H13NO2,119.16399999999999,3,3,3,66.48,-0.9214999999999995,-,-,-,-,-,-,-,-,-,-,-,367.5,SetA,10.1016/j.fluid.2013.12.017,"Molar heat capacities of aqueous 2-amino-2-ethyl-1,3-propanediol solutions and their ternary mixtures containing piperazine or lithium salts",Fluid Phase Equilib.,2014,Liquid,303.15,101.0,15.6,"InChI=1S/C5H13NO2/c1-2-5(6,3-7)4-8/h7-8H,2-4,6H2,1H3",IOAOAKDONABGPZ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2013.12.017.xml,"(5.0, 0.32500000000000284, 15.6)",inchikey::IOAOAKDONABGPZ-UHFFFAOYSA-N
hex-1-ene,C=CCCCC,NIST_XML_SetA,C6H12,84.162,3,0,0,0.0,2.3626000000000005,-,-,-,-,-,-,-,-,-,-,-,179.2,SetA,10.1021/je301301j,"Density, Viscosity, and Isobaric Heat Capacity of the Mixture (1-Butanol + 1-Hexene)",J. Chem. Eng. Data,2013,Liquid,293.15,100.0,1.1,"InChI=1S/C6H12/c1-3-5-6-4-2/h3H,1,4-6H2,2H3",LIKMAJRDDDTEIG-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je301301j.xml,"(5.0, 1.3250000000000028, 1.1)",inchikey::LIKMAJRDDDTEIG-UHFFFAOYSA-N
2-methylheptane,CCCCCC(C)C,NIST_XML_SetA,C8H18,114.232,4,0,0,0.0,3.2227000000000023,-,-,-,-,-,-,-,-,-,-,-,236.2,SetA,10.1016/j.jct.2011.08.012,"Thermodynamic characterization of the mixture (1-butanol + iso-octane): Densities, viscosities, and isobaric heat capacities at high pressures",J. Chem. Thermodyn.,2012,Liquid,293.15,100.0,2.4,"InChI=1S/C8H18/c1-4-5-6-7-8(2)3/h8H,4-7H2,1-3H3",JVSWJIKNEAIKJW-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2011.08.012.xml,"(5.0, 1.3250000000000028, 2.4)",inchikey::JVSWJIKNEAIKJW-UHFFFAOYSA-N
"bis(2-ethylhexyl) 1,2-benzenedicarboxylate",CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,NIST_XML_SetA,C24H38O4,390.56400000000014,14,0,4,52.60000000000001,6.433000000000008,-,-,-,-,-,-,-,-,-,-,-,703.0,SetA,10.1016/j.jct.2012.01.011,"An experimental setup for isobaric heat capacities for viscous fluids at high pressure: Squalane, bis(2-ethylhexyl) sebacate and bis(2-ethylhexyl) phthalate",J. Chem. Thermodyn.,2012,Liquid,293.15,100.0,7.1,"InChI=1S/C24H38O4/c1-5-9-13-19(7-3)17-27-23(25)21-15-11-12-16-22(21)24(26)28-18-20(8-4)14-10-6-2/h11-12,15-16,19-20H,5-10,13-14,17-18H2,1-4H3",BJQHLKABXJIVAM-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2012.01.011.xml,"(5.0, 1.3250000000000028, 7.1)",inchikey::BJQHLKABXJIVAM-UHFFFAOYSA-N
bis(2-ethylhexyl) decanedioate,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,NIST_XML_SetA,C26H50O4,426.68200000000024,21,0,4,52.60000000000001,7.626400000000008,-,-,-,-,-,-,-,-,-,-,-,810.3,SetA,10.1016/j.jct.2012.01.011,"An experimental setup for isobaric heat capacities for viscous fluids at high pressure: Squalane, bis(2-ethylhexyl) sebacate and bis(2-ethylhexyl) phthalate",J. Chem. Thermodyn.,2012,Liquid,293.15,100.0,8.2,"InChI=1S/C26H50O4/c1-5-9-17-23(7-3)21-29-25(27)19-15-13-11-12-14-16-20-26(28)30-22-24(8-4)18-10-6-2/h23-24H,5-22H2,1-4H3",VJHINFRRDQUWOJ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2012.01.011.xml,"(5.0, 1.3250000000000028, 8.2)",inchikey::VJHINFRRDQUWOJ-UHFFFAOYSA-N
"2,6,10,15,19,23-hexamethyltetracosane",CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C,NIST_XML_SetA,C30H62,422.8260000000002,21,0,0,0.0,11.08439999999999,-,-,-,-,-,-,-,-,-,-,-,879.0,SetA,10.1016/j.jct.2012.01.011,"An experimental setup for isobaric heat capacities for viscous fluids at high pressure: Squalane, bis(2-ethylhexyl) sebacate and bis(2-ethylhexyl) phthalate",J. Chem. Thermodyn.,2012,Liquid,293.15,100.0,8.9,"InChI=1S/C30H62/c1-25(2)15-11-19-29(7)23-13-21-27(5)17-9-10-18-28(6)22-14-24-30(8)20-12-16-26(3)4/h25-30H,9-24H2,1-8H3",PRAKJMSDJKAYCZ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2012.01.011.xml,"(5.0, 1.3250000000000028, 8.9)",inchikey::PRAKJMSDJKAYCZ-UHFFFAOYSA-N
"3-methylnonyl 1,2-benzenedioate",CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,NIST_XML_SetA,C28H46O4,446.6720000000002,18,0,4,52.60000000000001,7.993400000000009,-,-,-,-,-,-,-,-,-,-,-,754.8595236,SetA,10.1016/j.jct.2009.12.002,Thermodynamic properties and equation of state of liquid di-isodecyl phthalate at temperature between (273 and 423) K and at pressures up to 140 MPa,J. Chem. Thermodyn.,2010,Liquid,293.15,100.0,15.1909895844,"InChI=1S/C28H46O4/c1-23(2)17-11-7-5-9-15-21-31-27(29)25-19-13-14-20-26(25)28(30)32-22-16-10-6-8-12-18-24(3)4/h13-14,19-20,23-24H,5-12,15-18,21-22H2,1-4H3",ZVFDTKUVRCTHQE-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2009.12.002.xml,"(5.0, 1.3250000000000028, 15.1909895844)",inchikey::ZVFDTKUVRCTHQE-UHFFFAOYSA-N
1-ethyl-3-methylimidazolium 2-(2-methoxyethoxy) ethylsulfate,CCn1cc[n+](C)c1.COCCOCCOS(=O)(=O)[O-],NIST_XML_SetA,C11H22N2O6S,310.37199999999996,8,0,7,93.7,-0.5412999999999979,-,-,-,-,-,-,-,-,-,-,-,526.38456896,SetA,10.1016/j.jct.2008.07.013,Heat capacities and electrical conductivities of 1-ethyl-3-methylimidazolium-based ionic liquids,J. Chem. Thermodyn.,2009,Liquid,303.2,101.325,68.90175372,"InChI=1S/C6H11N2.C5H12O6S/c1-3-8-5-4-7(2)6-8;1-9-2-3-10-4-5-11-12(6,7)8/h4-6H,3H2,1-2H3;2-5H2,1H3,(H,6,7,8)/q+1;/p-1",YWHZQHRLNXKZNA-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2008.07.013.xml,"(5.050000000000011, 0.0, 68.90175372)",inchikey::YWHZQHRLNXKZNA-UHFFFAOYSA-M
"N,N,N'-trimethylethylenediamine",CNCCN(C)C,NIST_XML_SetA,C5H14N2,102.18100000000001,3,1,2,15.27,-0.23259999999999986,-,-,-,-,-,-,-,-,-,-,-,258.3,SetA,10.1016/j.jct.2016.08.006,"Heat capacities of aqueous binary and ternary mixtures (with piperazine) of N-(2-aminoethyl)-piperazine and N,N,N'-trimethylethylenediamine at temperatures (303.2-353.2) K",J. Chem. Thermodyn.,2016,Liquid,303.2,101.3,8.6,"InChI=1S/C5H14N2/c1-6-4-5-7(2)3/h6H,4-5H2,1-3H3",HVOYZOQVDYHUPF-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2016.08.006.xml,"(5.050000000000011, 0.025000000000005684, 8.6)",inchikey::HVOYZOQVDYHUPF-UHFFFAOYSA-N
N-(.beta.-aminoethyl)piperazine),NCCN1CCNCC1,NIST_XML_SetA,C6H15N3,129.20700000000002,2,2,3,41.29,-1.149699999999998,-,-,-,-,-,-,-,-,-,-,-,289.7,SetA,10.1016/j.jct.2016.08.006,"Heat capacities of aqueous binary and ternary mixtures (with piperazine) of N-(2-aminoethyl)-piperazine and N,N,N'-trimethylethylenediamine at temperatures (303.2-353.2) K",J. Chem. Thermodyn.,2016,Liquid,303.2,101.3,9.6,"InChI=1S/C6H15N3/c7-1-4-9-5-2-8-3-6-9/h8H,1-7H2",IMUDHTPIFIBORV-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2016.08.006.xml,"(5.050000000000011, 0.025000000000005684, 9.6)",inchikey::IMUDHTPIFIBORV-UHFFFAOYSA-N
"1,3-benzenediamine",Nc1cccc(N)c1,NIST_XML_SetA,C6H8N2,108.14400000000002,0,2,2,52.04,0.8510000000000002,-,-,-,-,-,-,-,-,-,-,-,219.3,SetA,10.1016/j.jct.2019.05.015,The fusion thermochemistry of self-associated aromatic compounds at 298.15 K studied by solution calorimetry,J. Chem. Thermodyn.,2019,Metastable liquid,293.0,101.325,8.5,"InChI=1S/C6H8N2/c7-5-2-1-3-6(8)4-5/h1-4H,7-8H2",WZCQRUWWHSTZEM-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2019.05.015.xml,"(5.149999999999977, 0.0, 8.5)",inchikey::WZCQRUWWHSTZEM-UHFFFAOYSA-N
ethyl nonanoate,CCCCCCCCC(=O)OCC,NIST_XML_SetA,C11H22O2,186.295,8,0,2,26.3,3.3001000000000023,-,-,-,-,-,-,-,-,-,-,-,371.0,SetA,10.1016/j.fluid.2018.09.017,Experimental and correlational study of isobaric molar heat capacities of fatty acid esters: Ethyl nonanoate and ethyl dodecanoate,Fluid Phase Equilib.,2019,Liquid,303.31,110.0,12.0,"InChI=1S/C11H22O2/c1-3-5-6-7-8-9-10-11(12)13-4-2/h3-10H2,1-2H3",BYEVBITUADOIGY-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2018.09.017.xml,"(5.160000000000025, 8.674999999999997, 12.0)",inchikey::BYEVBITUADOIGY-UHFFFAOYSA-N
sulfolane,O=S1(=O)CCCC1,NIST_XML_SetA,C4H8O2S,120.173,0,0,2,34.14,0.19500000000000006,-,-,-,-,-,-,-,-,-,-,-,179.5,SetA,10.1016/j.fluid.2011.02.002,"Recommended vapor pressures for thiophene, sulfolane, and dimethyl sulfoxide",Fluid Phase Equilib.,2011,Liquid,304.04,101.325,4.4,InChI=1S/C4H8O2S/c5-7(6)3-1-2-4-7/h1-4H2,HXJUTPCZVOIRIF-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2011.02.002.xml,"(5.890000000000043, 0.0, 4.4)",inchikey::HXJUTPCZVOIRIF-UHFFFAOYSA-N
1-tridecanol,CCCCCCCCCCCCCO,NIST_XML_SetA,C13H28O,200.36599999999996,11,1,1,20.23,4.289700000000004,-,-,-,-,-,-,-,-,-,-,-,482.1,SetA,10.1021/je025524o,Heat capacities and derived thermodynamic functions of 1-dodecanol and 1-tridecanol between 10 K and 370 K and heat capacities of 1-pentadecanol and 1-heptadecanol between 300 K and 380 K and correlationos for the heat capacity and the entropy of liquid n-alcohols,J. Chem. Eng. Data,2003,Liquid,304.7,101.325,6.6,"InChI=1S/C13H28O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14/h14H,2-13H2,1H3",XFRVVPUIAFSTFO-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je025524o.xml,"(6.550000000000011, 0.0, 6.6)",inchikey::XFRVVPUIAFSTFO-UHFFFAOYSA-N
cyclohexanol,OC1CCCCC1,NIST_XML_SetA,C6H12O,100.16099999999999,0,1,1,20.23,1.3114,-,-,-,-,-,-,-,-,-,-,-,218.3,SetA,10.1016/j.tca.2014.10.002,Heat capacities of selected cycloalcohols,Thermochim. Acta,2014,Liquid,305.05,101.325,3.8,"InChI=1S/C6H12O/c7-6-4-2-1-3-5-6/h6-7H,1-5H2",HPXRVTGHNJAIIH-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2014.10.002.xml,"(6.900000000000034, 0.0, 3.8)",inchikey::HPXRVTGHNJAIIH-UHFFFAOYSA-N
fenofibrate,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,NIST_XML_SetA,C20H21ClO4,360.8370000000001,6,0,4,52.60000000000001,4.680000000000004,-,-,-,-,-,-,-,-,-,-,-,602.0,SetA,10.1016/j.fluid.2014.01.029,Thermodynamics of fenofibrate and solubility in pure organic solvents,Fluid Phase Equilib.,2014,Liquid,305.1,101.325,12.0,"InChI=1S/C20H21ClO4/c1-13(2)24-19(23)20(3,4)25-17-11-7-15(8-12-17)18(22)14-5-9-16(21)10-6-14/h5-13H,1-4H3",YMTINGFKWWXKFG-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2014.01.029.xml,"(6.9500000000000455, 0.0, 12.0)",inchikey::YMTINGFKWWXKFG-UHFFFAOYSA-N
