name,smiles,group,formula,molecular_weight,rotatable_bonds,H_bond_donors,H_bond_acceptors,TPSA,logP,melting_point,boiling_point,density,vapor_pressure,enthalpy_of_formation,critical_temperature,critical_pressure,acentric_factor,viscosity,thermal_conductivity,price,heat_capacity,source_subset,doi,title,journal,year,property_phase_norm,temperature_K,pressure_kPa,expanded_uncertainty,primary_inchi,primary_inchikey,source_file,subset_row_rank,structure_key
3-(2-hydroxyethyl)-1-methyl-1H-imidazol-3-ium dicyanoazanide,C[n+]1ccn(CCO)c1.N#C[N-]C#N,NIST_XML_SetA,C8H11N5O,193.21,2,1,4,90.72,-0.37284,-,-,-,-,-,-,-,-,-,-,-,231.847248,SetA,10.1016/j.tca.2011.02.016,Imidazolium based ionic liquids. 1-Ethanol-3-methyl-imidazolium  dicyanoamide: Thermochemical measurement and first-principles calculations,Thermochim. Acta,2011,Liquid,298.15,101.325,3.8641208,"InChI=1S/C6H11N2O.C2N3/c1-7-2-3-8(6-7)4-5-9;3-1-5-2-4/h2-3,6,9H,4-5H2,1H3;/q+1;-1",UBQLCZUQCFNAGM-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2011.02.016.xml,"(0.0, 0.0, 3.8641208)",inchikey::UBQLCZUQCFNAGM-UHFFFAOYSA-N
1-isobutyl-3-methylimidazolium bis[(trifluoromethyl)sulfonyl]amide,CC(C)Cn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C10H15F6N3O4S2,419.369,4,0,5,91.19,2.0279,-,-,-,-,-,-,-,-,-,-,-,565.3058252416,SetA,10.1016/j.fluid.2016.04.009,The effect of n vs. iso Isomerization on the thermophysical properties of aromatic and non-aromatic ionic liquids,Fluid Phase Equilib.,2016,Liquid,298.15,101.325,13.0003565152,"InChI=1S/C8H15N2.C2F6NO4S2/c1-8(2)6-10-5-4-9(3)7-10;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h4-5,7-8H,6H2,1-3H3;/q+1;-1",UCSCMJVSBWEERZ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2016.04.009.xml,"(0.0, 0.0, 13.0003565152)",inchikey::UCSCMJVSBWEERZ-UHFFFAOYSA-N
"2-(N,N-dimethylamino)ethanol",CN(C)CCO,NIST_XML_SetA,C4H11NO,89.13799999999999,2,1,2,23.47,-0.4596999999999997,-,-,-,-,-,-,-,-,-,-,-,213.0,SetA,10.1021/je0604232,Molar Heat Capacity of Various Aqueous Alkanolamine Solutions from 303.15 K to 353.15 K,J. Chem. Eng. Data,2007,Liquid,303.15,101.0,2.0,"InChI=1S/C4H11NO/c1-5(2)3-4-6/h6H,3-4H2,1-2H3",UEEJHVSXFDXPFK-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je0604232.xml,"(5.0, 0.32500000000000284, 2.0)",inchikey::UEEJHVSXFDXPFK-UHFFFAOYSA-N
(Z)-3-hexen-1-ol,CC/C=C\CCO,NIST_XML_SetA,C6H12O,100.161,3,1,1,20.23,1.335,-,-,-,-,-,-,-,-,-,-,-,234.0,SetA,10.1016/j.fluid.2015.05.026,Vapor pressures and thermophysical properties of selected hexenols and recommended vapor pressure for hexan-1-ol,Fluid Phase Equilib.,2015,Liquid,300.0,101.325,5.7,"InChI=1S/C6H12O/c1-2-3-4-5-6-7/h3-4,7H,2,5-6H2,1H3/b4-3-",UFLHIIWVXFIJGU-ARJAWSKDSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2015.05.026.xml,"(1.8500000000000227, 0.0, 5.7)",inchikey::UFLHIIWVXFIJGU-ARJAWSKDSA-N
1-propylpyridinium tetrafluoroborate,CCC[n+]1ccccc1.F[B-](F)(F)F,NIST_XML_SetA,C8H12BF4N,208.99499999999995,2,0,0,3.88,2.684100000000001,-,-,-,-,-,-,-,-,-,-,-,363.0,SetA,10.1016/j.jct.2011.08.015,Thermophysical properties of 1-propylpyridinium tetrafluoroborate,J. Chem. Thermodyn.,2012,Liquid,298.15,101.325,8.0,"InChI=1S/C8H12N.BF4/c1-2-6-9-7-4-3-5-8-9;2-1(3,4)5/h3-5,7-8H,2,6H2,1H3;/q+1;-1",UHJJEHLGNUHPGH-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2011.08.015.xml,"(0.0, 0.0, 8.0)",inchikey::UHJJEHLGNUHPGH-UHFFFAOYSA-N
benzene-d6,[2H]c1c([2H])c([2H])c([2H])c([2H])c1[2H],NIST_XML_SetA,C6H6,84.15061066799997,0,0,0,0.0,1.6866,-,-,-,-,-,-,-,-,-,-,-,149.82,SetA,10.1016/j.jct.2008.06.008,Deuterium isotope effect on molar heat capacities and apparent molar heat capacities in dilute aqueous solutions: A multi-channel heat-flow microcalorimeter study,J. Chem. Thermodyn.,2008,Liquid,298.15,101.325,3.0,"InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H/i1D,2D,3D,4D,5D,6D",UHOVQNZJYSORNB-MZWXYZOWSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2008.06.008.xml,"(0.0, 0.0, 3.0)",inchikey::UHOVQNZJYSORNB-MZWXYZOWSA-N
benzene,c1ccccc1,NIST_XML_SetA,C6H6,78.11399999999999,0,0,0,0.0,1.6866,-,-,-,-,-,-,-,-,-,-,-,135.18,SetA,10.1016/j.fluid.2014.06.024,"Heat capacities of binary and ternary mixtures containing o-chlorotoluene, cyclic ether and aromatic hydrocarbons",Fluid Phase Equilib.,2014,Liquid,298.15,101.325,2.09,InChI=1S/C6H6/c1-2-4-6-5-3-1/h1-6H,UHOVQNZJYSORNB-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2014.06.024.xml,"(0.0, 0.0, 2.09)",inchikey::UHOVQNZJYSORNB-UHFFFAOYSA-N
N-(3-aminopropyl)morpholine,NCCCN1CCOCC1,NIST_XML_SetA,C7H16N2O,144.21800000000002,3,1,3,38.489999999999995,-0.33259999999999995,-,-,-,-,-,-,-,-,-,-,-,296.2,SetA,10.1021/je400178k,Molar Heat Capacity (Cp) of Aqueous Cyclic Amine Solutions from (298.15 to 353.15) K,J. Chem. Eng. Data,2013,Liquid,298.15,101.0,4.6,InChI=1S/C7H16N2O/c8-2-1-3-9-4-6-10-7-5-9/h1-8H2,UIKUBYKUYUSRSM-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je400178k.xml,"(0.0, 0.32500000000000284, 4.6)",inchikey::UIKUBYKUYUSRSM-UHFFFAOYSA-N
d-carvone,C=C(C)[C@H]1CC=C(C)C(=O)C1,NIST_XML_SetA,C10H14O,150.22099999999998,1,0,1,17.07,2.4879000000000007,-,-,-,-,-,-,-,-,-,-,-,280.3,SetA,10.1016/j.fluid.2019.112248,Vapor pressure and thermophysical properties of eugenol and (+)-carvone,Fluid Phase Equilib.,2019,Liquid,300.0,101.325,10.9,"InChI=1S/C10H14O/c1-7(2)9-5-4-8(3)10(11)6-9/h4,9H,1,5-6H2,2-3H3/t9-/m0/s1",ULDHMXUKGWMISQ-VIFPVBQESA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2019.112248.xml,"(1.8500000000000227, 0.0, 10.9)",inchikey::ULDHMXUKGWMISQ-VIFPVBQESA-N
"1,4-dibromobutane",BrCCCCBr,NIST_XML_SetA,C4H8Br2,215.916,3,0,0,0.0,2.556400000000001,-,-,-,-,-,-,-,-,-,-,-,191.68,SetA,10.1021/je201002j,"Heat Capacity of alpha,omega-Bromochloroalkanes and ?,?-Dibromoalkanes: Their Dependence on the Hydrocarbon Chain Length and Temperature (285.15 to 355.15) K",J. Chem. Eng. Data,2012,Liquid,298.15,101.325,3.32,InChI=1S/C4H8Br2/c5-3-1-2-4-6/h1-4H2,ULTHEAFYOOPTTB-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je201002j.xml,"(0.0, 0.0, 3.32)",inchikey::ULTHEAFYOOPTTB-UHFFFAOYSA-N
isobutyl tert-butyl ether,CC(C)COC(C)(C)C,NIST_XML_SetA,C8H18O,130.231,2,0,1,9.23,2.4575000000000005,-,-,-,-,-,-,-,-,-,-,-,268.7,SetA,10.1016/j.jct.2005.02.003,The low-temperature heat capacity and ideal gas thermodynamic properties of isobutyl tert-butyl ether,J. Chem. Thermodyn.,2006,Liquid,298.15,101.325,2.6,"InChI=1S/C8H18O/c1-7(2)6-9-8(3,4)5/h7H,6H2,1-5H3",UPOMCDPCTBJJDA-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2005.02.003.xml,"(0.0, 0.0, 2.6)",inchikey::UPOMCDPCTBJJDA-UHFFFAOYSA-N
methyl dodecanoate,CCCCCCCCCCCC(=O)OC,NIST_XML_SetA,C13H26O2,214.34899999999996,10,0,2,26.3,4.080300000000003,-,-,-,-,-,-,-,-,-,-,-,433.790075292,SetA,10.1016/j.jct.2017.12.020,"Measurement of speed of sound, density compressibility and viscosity in liquid methyl laurate and ethyl laurate up to 200 MPa by using acoustic wave sensors",J. Chem. Thermodyn.,2018,Liquid,297.91,101.325,7.523486334,"InChI=1S/C13H26O2/c1-3-4-5-6-7-8-9-10-11-12-13(14)15-2/h3-12H2,1-2H3",UQDUPQYQJKYHQI-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2017.12.020.xml,"(0.23999999999995225, 0.0, 7.523486334)",inchikey::UQDUPQYQJKYHQI-UHFFFAOYSA-N
1-butyl-3-methylpyridinium tetrafluoroborate,CCCC[n+]1cccc(C)c1.F[B-](F)(F)F,NIST_XML_SetA,C10H16BF4N,237.04899999999995,3,0,0,3.88,3.382620000000003,-,-,-,-,-,-,-,-,-,-,-,405.0,SetA,10.1016/j.jct.2005.03.013,"Phase transition and decomposition temperatures, heat capacities and viscosities of pyridinium ionic liquids",J. Chem. Thermodyn.,2005,Liquid,298.0,101.325,41.0,"InChI=1S/C10H16N.BF4/c1-3-4-7-11-8-5-6-10(2)9-11;2-1(3,4)5/h5-6,8-9H,3-4,7H2,1-2H3;/q+1;-1",UQEAMJVKASNOMA-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2005.03.013.xml,"(0.14999999999997726, 0.0, 41.0)",inchikey::UQEAMJVKASNOMA-UHFFFAOYSA-N
"1,4-dimethylbenzene",Cc1ccc(C)cc1,NIST_XML_SetA,C8H10,106.16799999999999,0,0,0,0.0,2.30344,-,-,-,-,-,-,-,-,-,-,-,181.734,SetA,10.1016/j.jct.2006.09.007,Thermodynamics of mixtures involving some (benzene derivatives + benzonitrile),J. Chem. Thermodyn.,2007,Liquid,298.15,101.325,0.373,"InChI=1S/C8H10/c1-7-3-5-8(2)6-4-7/h3-6H,1-2H3",URLKBWYHVLBVBO-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2006.09.007.xml,"(0.0, 0.0, 0.373)",inchikey::URLKBWYHVLBVBO-UHFFFAOYSA-N
1-methyl-3-octylimidazolium bromide,CCCCCCCCn1cc[n+](C)c1.[Br-],NIST_XML_SetA,C12H23BrN2,275.23400000000004,7,0,1,8.809999999999999,-0.3228999999999984,-,-,-,-,-,-,-,-,-,-,-,392.0,SetA,10.1016/j.jct.2005.03.013,"Phase transition and decomposition temperatures, heat capacities and viscosities of pyridinium ionic liquids",J. Chem. Thermodyn.,2005,Liquid,298.0,101.325,40.0,"InChI=1S/C12H23N2.BrH/c1-3-4-5-6-7-8-9-14-11-10-13(2)12-14;/h10-12H,3-9H2,1-2H3;1H/q+1;/p-1",URVSXZLUUCVGQM-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2005.03.013.xml,"(0.14999999999997726, 0.0, 40.0)",inchikey::URVSXZLUUCVGQM-UHFFFAOYSA-M
diphenyl ether,c1ccc(Oc2ccccc2)cc1,NIST_XML_SetA,C12H10O,170.21099999999996,2,0,1,9.23,3.478900000000002,-,-,-,-,-,-,-,-,-,-,-,274.3740064,SetA,10.1016/j.jct.2015.09.028,"Isobaric heat capacity at high pressure, density, and viscosity of (diphenyl ether + biphenyl) mixtures",J. Chem. Thermodyn.,2016,Liquid,313.15,100.0,5.4466304,InChI=1S/C12H10O/c1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h1-10H,USIUVYZYUHIAEV-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2015.09.028.xml,"(15.0, 1.3250000000000028, 5.4466304)",inchikey::USIUVYZYUHIAEV-UHFFFAOYSA-N
1-methyl-3-(3-(trimethylammonio)propyl)-1H-imidazolium bis(dicyanamide),C[n+]1ccn(CCC[N+](C)(C)C)c1.N#C[N-]C#N.N#C[N-]C#N,NIST_XML_SetA,C14H21N9,315.38500000000005,4,0,5,132.17,1.0534200000000002,-,-,-,-,-,-,-,-,-,-,-,519.439095,SetA,10.1016/j.jct.2019.02.031,Properties of pure 1-(3-(trimethylammonio)prop-1-yl)-3-methylimidazolium bis(dicyanamide) asymmetrical gemini ionic liquid and its binary mixture with isopropanol at T = (283.15 333.15) K,J. Chem. Thermodyn.,2019,Liquid,298.15,101.325,85.15395,"InChI=1S/C10H21N3.2C2N3/c1-11-7-8-12(10-11)6-5-9-13(2,3)4;2*3-1-5-2-4/h7-8,10H,5-6,9H2,1-4H3;;/q+2;2*-1",USLPYMAUOGWNSK-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2019.02.031.xml,"(0.0, 0.0, 85.15395)",inchikey::USLPYMAUOGWNSK-UHFFFAOYSA-N
methyl butanoate,CCCC(=O)OC,NIST_XML_SetA,C5H10O2,102.133,2,0,2,26.3,0.9595,-,-,-,-,-,-,-,-,-,-,-,198.084,SetA,10.1016/j.jct.2011.10.001,Phase equilibria and the thermodynamic properties of methyl and ethyl esters of carboxylic acids. 1. Methyl n-butanoate and ethyl propanoate,J. Chem. Thermodyn.,2012,Liquid,298.15,101.325,0.398,"InChI=1S/C5H10O2/c1-3-4-5(6)7-2/h3-4H2,1-2H3",UUIQMZJEGPQKFD-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2011.10.001.xml,"(0.0, 0.0, 0.398)",inchikey::UUIQMZJEGPQKFD-UHFFFAOYSA-N
tetraethylene glycol,OCCOCCOCCOCCO,NIST_XML_SetA,C8H18O5,194.227,10,2,5,68.15,-0.9791999999999998,-,-,-,-,-,-,-,-,-,-,-,428.5,SetA,10.1016/j.tca.2009.01.008,Heat capacities of the mixed-solvents desiccants (glycols +water + salts),Thermochim. Acta,2009,Liquid,303.15,101.325,0.5,"InChI=1S/C8H18O5/c9-1-3-11-5-7-13-8-6-12-4-2-10/h9-10H,1-8H2",UWHCKJMYHZGTIT-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2009.01.008.xml,"(5.0, 0.0, 0.5)",inchikey::UWHCKJMYHZGTIT-UHFFFAOYSA-N
1-ethyl-3-methylpyridinium bis((trifluoromethyl)sulfonyl)amide,CC[n+]1cccc(C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C10H12F6N2O4S2,402.3380000000001,3,0,4,86.25999999999999,2.361720000000001,-,-,-,-,-,-,-,-,-,-,-,491.0,SetA,10.1016/j.tca.2013.05.007,Thermal analysis and heat capacities of pyridinium and imidazolium  ionic liquids,Thermochim. Acta,2013,Liquid,298.15,101.325,50.0,"InChI=1S/C8H12N.C2F6NO4S2/c1-3-9-6-4-5-8(2)7-9;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h4-7H,3H2,1-2H3;/q+1;-1",UZIAGXMMNLATPP-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2013.05.007.xml,"(0.0, 0.0, 50.0)",inchikey::UZIAGXMMNLATPP-UHFFFAOYSA-N
1-ethyl-3-methylimidazolium thiocyanate,CCn1cc[n+](C)c1.N#C[S-],NIST_XML_SetA,C7H11N3S,169.25300000000001,1,0,3,32.599999999999994,0.3468800000000001,-,-,-,-,-,-,-,-,-,-,-,281.44698760012,SetA,10.1021/je200790q,Thermophysical Characterization of Ionic Liquids Able To Dissolve Biomass,J. Chem. Eng. Data,2011,Liquid,298.15,101.325,8.44346717248,"InChI=1S/C6H11N2.CHNS/c1-3-8-5-4-7(2)6-8;2-1-3/h4-6H,3H2,1-2H3;3H/q+1;/p-1",VASPYXGQVWPGAB-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je200790q.xml,"(0.0, 0.0, 8.44346717248)",inchikey::VASPYXGQVWPGAB-UHFFFAOYSA-M
"1-butyl-2,3-dimethylimidazolium tetrafluoroborate",CCCCn1cc[n+](C)c1C.F[B-](F)(F)F,NIST_XML_SetA,C9H17BF4N2,240.05299999999997,3,0,1,8.809999999999999,2.721120000000001,-,-,-,-,-,-,-,-,-,-,-,416.01,SetA,10.1016/j.jct.2016.08.010,"Topological investigations of molecular interactions in binary ionic liquid mixtures with a common ion: Excess molar volumes, excess isentropic compressibilities, excess molar enthalpies and excess molar heat capacities",J. Chem. Thermodyn.,2016,Metastable liquid,298.15,100.0,8.88,"InChI=1S/C9H17N2.BF4/c1-4-5-6-11-8-7-10(3)9(11)2;2-1(3,4)5/h7-8H,4-6H2,1-3H3;/q+1;-1",VCAIYEJBOWHUGP-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2016.08.010.xml,"(0.0, 1.3250000000000028, 8.88)",inchikey::VCAIYEJBOWHUGP-UHFFFAOYSA-N
"1,3-dibromopropane",BrCCCBr,NIST_XML_SetA,C3H6Br2,201.88899999999998,2,0,0,0.0,2.1663000000000006,-,-,-,-,-,-,-,-,-,-,-,163.73,SetA,10.1021/je201002j,"Heat Capacity of alpha,omega-Bromochloroalkanes and ?,?-Dibromoalkanes: Their Dependence on the Hydrocarbon Chain Length and Temperature (285.15 to 355.15) K",J. Chem. Eng. Data,2012,Liquid,298.15,101.325,2.84,InChI=1S/C3H6Br2/c4-2-1-3-5/h1-3H2,VEFLKXRACNJHOV-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je201002j.xml,"(0.0, 0.0, 2.84)",inchikey::VEFLKXRACNJHOV-UHFFFAOYSA-N
1-chlorobutane,CCCCCl,NIST_XML_SetA,C4H9Cl,92.56899999999999,2,0,0,0.0,2.0253,-,-,-,-,-,-,-,-,-,-,-,159.48,SetA,10.1021/je049652j,Heat Capacities of 1-chloroalkanes and 1-bromoalkanes within the temperature range from 284.15 K to 353.15 K. A group additivity and molecular connectivity analysis,J. Chem. Eng. Data,2005,Liquid,299.15,101.325,0.8,"InChI=1S/C4H9Cl/c1-2-3-4-5/h2-4H2,1H3",VFWCMGCRMGJXDK-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/je049652j.xml,"(1.0, 0.0, 0.8)",inchikey::VFWCMGCRMGJXDK-UHFFFAOYSA-N
bis(2-ethylhexyl) decanedioate,CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,NIST_XML_SetA,C26H50O4,426.68200000000024,21,0,4,52.60000000000001,7.626400000000008,-,-,-,-,-,-,-,-,-,-,-,810.3,SetA,10.1016/j.jct.2012.01.011,"An experimental setup for isobaric heat capacities for viscous fluids at high pressure: Squalane, bis(2-ethylhexyl) sebacate and bis(2-ethylhexyl) phthalate",J. Chem. Thermodyn.,2012,Liquid,293.15,100.0,8.2,"InChI=1S/C26H50O4/c1-5-9-17-23(7-3)21-29-25(27)19-15-13-11-12-14-16-20-26(28)30-22-24(8-4)18-10-6-2/h23-24H,5-22H2,1-4H3",VJHINFRRDQUWOJ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2012.01.011.xml,"(5.0, 1.3250000000000028, 8.2)",inchikey::VJHINFRRDQUWOJ-UHFFFAOYSA-N
"1,2,3-propanetriol trioctanoate",CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,NIST_XML_SetA,C27H50O6,470.6910000000003,23,0,6,78.9,7.066100000000008,-,-,-,-,-,-,-,-,-,-,-,913.3,SetA,10.1016/j.jct.2017.07.006,"Critical properties, heat capacities, and thermal diffusivities of four saturated triglycerides",J. Chem. Thermodyn.,2017,Liquid,315.0,101.325,37.1,"InChI=1S/C27H50O6/c1-4-7-10-13-16-19-25(28)31-22-24(33-27(30)21-18-15-12-9-6-3)23-32-26(29)20-17-14-11-8-5-2/h24H,4-23H2,1-3H3",VLPFTAMPNXLGLX-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.jct.2017.07.006.xml,"(16.850000000000023, 0.0, 37.1)",inchikey::VLPFTAMPNXLGLX-UHFFFAOYSA-N
1-bromooctane,CCCCCCCCBr,NIST_XML_SetA,C8H17Br,193.128,6,0,0,0.0,3.741800000000003,-,-,-,-,-,-,-,-,-,-,-,272.151158136,SetA,10.1007/s10765-016-2064-y,"Isobaric heat capacity, isothermal compressibility and fluctuational properties of 1- bromoalkanes",Int. J. Thermophys.,2016,Liquid,298.15,101.325,11.548849884,"InChI=1S/C8H17Br/c1-2-3-4-5-6-7-8-9/h2-8H2,1H3",VMKOFRJSULQZRM-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1007/s10765-016-2064-y.xml,"(0.0, 0.0, 11.548849884)",inchikey::VMKOFRJSULQZRM-UHFFFAOYSA-N
1-butyl-3-(3-pentyl)imidazolium bis((trifluoromethyl)sulfonyl)imide,CCCC[n+]1ccn(C(CC)CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,NIST_XML_SetA,C14H23F6N3O4S2,475.4770000000001,8,0,5,91.19,3.9961000000000038,-,-,-,-,-,-,-,-,-,-,-,696.61,SetA,10.1016/j.fluid.2017.03.021,"Thermal properties of 1-alkyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide ionic liquids with linear, branched and cyclic alkyl substituents",Fluid Phase Equilib.,2017,Liquid,298.15,101.325,26.98,"InChI=1S/C12H23N2.C2F6NO4S2/c1-4-7-8-13-9-10-14(11-13)12(5-2)6-3;3-1(4,5)14(10,11)9-15(12,13)2(6,7)8/h9-12H,4-8H2,1-3H3;/q+1;-1",VPSTYPGMUGCAMO-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.fluid.2017.03.021.xml,"(0.0, 0.0, 26.98)",inchikey::VPSTYPGMUGCAMO-UHFFFAOYSA-N
1-ethyl-3-methylimidazolium ethyl sulfate,CCOS(=O)(=O)[O-].CCn1cc[n+](C)c1,NIST_XML_SetA,C8H16N2O4S,236.29299999999998,3,0,5,75.24,-0.1843999999999999,-,-,-,-,-,-,-,-,-,-,-,382.8,SetA,10.1016/j.tca.2015.01.022,Evaluation of thermodynamic properties for non-crystallizable ionic liquids,Thermochim. Acta,2015,Liquid,298.15,101.325,1.9,"InChI=1S/C6H11N2.C2H6O4S/c1-3-8-5-4-7(2)6-8;1-2-6-7(3,4)5/h4-6H,3H2,1-2H3;2H2,1H3,(H,3,4,5)/q+1;/p-1",VRFOKYHDLYBVAL-UHFFFAOYSA-M,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2015.01.022.xml,"(0.0, 0.0, 1.9)",inchikey::VRFOKYHDLYBVAL-UHFFFAOYSA-M
cyclohexylmethanol,OCC1CCCCC1,NIST_XML_SetA,C7H14O,114.18799999999999,1,1,1,20.23,1.559,-,-,-,-,-,-,-,-,-,-,-,235.55,SetA,10.1016/j.tca.2014.03.043,Heat Capacities of 2-Propenol and Selected Cyclohexylalcohols,Thermochim. Acta,2014,Liquid,298.93,101.325,3.65,"InChI=1S/C7H14O/c8-6-7-4-2-1-3-5-7/h7-8H,1-6H2",VSSAZBXXNIABDN-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1016/j.tca.2014.03.043.xml,"(0.7800000000000296, 0.0, 3.65)",inchikey::VSSAZBXXNIABDN-UHFFFAOYSA-N
dipropyl carbonate,CCCOC(=O)OCCC,NIST_XML_SetA,C7H14O3,146.186,4,0,3,35.53,1.9596,-,-,-,-,-,-,-,-,-,-,-,276.43,SetA,10.1021/acs.jced.7b00295,"Vapor Pressures and Thermophysical Properties of Dimethyl Carbonate, Diethyl Carbonate, and Dipropyl Carbonate",J. Chem. Eng. Data,2017,Liquid,300.0,100.0,10.71,"InChI=1S/C7H14O3/c1-3-5-9-7(8)10-6-4-2/h3-6H2,1-2H3",VUPKGFBOKBGHFZ-UHFFFAOYSA-N,/home/users/Beom/work/1.Project/7.AIML/1.midterm_preparation/3.initial_ML_training/5.data_augmentation/0.NIST_thermopyl/10.1021/acs.jced.7b00295.xml,"(1.8500000000000227, 1.3250000000000028, 10.71)",inchikey::VUPKGFBOKBGHFZ-UHFFFAOYSA-N
